date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-03-21,0,0,,,0,0,,
2011-03-22,0,0,,,0,0,,
2011-03-23,0,0,,,0,0,,
2011-03-24,0,0,,,0,0,,
2011-03-25,0,0,,,0,0,,
2011-03-26,0,0,,,0,0.7814944658296833,,
2011-03-27,0,0,,,0,0,,
2011-03-28,0,0,,,1,2.3672345841656144,547d1d09503b0b22c73c72f8,Obama Administration Gives Guns to Mexican Hitmen
2011-03-29,0,0,,,0,1.183317488299272,,
2011-03-30,0,0,,,191,2.261793480787057,547d2c43503b0b2373d0f75e,"Obama s Energy Speech: Pledges to Cut Oil Imports, Drill for Green Ingenuity Domestically"
2011-03-31,0,0,,,0,0,,
2011-04-01,0,0,,,734,2.0572939537747437,547d2bd2503b0b2373d0f6cf,Stop ATF s anti-gun zealots
2011-04-02,0,0,,,5,1.603401117395357,547d29ee503b0b2373d0f561,UN Ignores Its Own Data to Promote Gun Ban
2011-04-03,0,0,,,0,0,,
2011-04-04,0,0,,,0,0,,
2011-04-05,0,0,,,0,0,,
2011-04-06,0,0,,,57,2.0226657151217298,547d2bf8503b0b2373d0f707,Debbie Wasserman Schultz to Head DNC
2011-04-07,0,0,,,0,0,,
2011-04-08,0,0,,,0,0,,
2011-04-09,0,0,,,0,0,,
2011-04-10,0,0,,,0,0,,
2011-04-11,0,0,,,0,0,,
2011-04-12,0,0,,,0,0.9562033187977214,,
2011-04-13,0,0,,,0,0,,
2011-04-14,0,0,,,0,1.072811957244132,,
2011-04-15,0,0,,,0,0.8936377223637705,,
2011-04-16,0,0,,,0,0.9510374838680503,,
2011-04-17,0,0,,,0,1.20766307274471,,
2011-04-18,0,0,,,127,2.592101454134527,547d2c42503b0b2373d0f75d,United Nations to Debate Human Rights for  Mother Earth  (they ll do anything to get out of paying those parking tickets)
2011-04-19,0,0,,,0,0,,
2011-04-20,0,0,,,0,0,,
2011-04-21,0,0,,,0,0,,
2011-04-22,0,0,,,0,0,,
2011-04-23,0,0,,,0,0,,
2011-04-24,0,0,,,0,0,,
2011-04-25,0,0,,,0,0,,
2011-04-26,0,0,,,0,0,,
2011-04-27,0,0,,,0,0,,
2011-04-28,0,0,,,0,0,,
2011-04-29,0,0,,,0,0,,
2011-04-30,0,0,,,0,0,,
2011-05-01,0,0,,,0,0,,
2011-05-02,0,0,,,0,0,,
2011-05-03,0,0,,,0,0,,
